"","ID","estaacion","Distance"
"789",789,"MCM",0.0291157179156
"790",790,"MCM",0.0267789150424
"791",791,"MCM",0.0228802261631
"792",792,"HGM",0.0211392424369
"793",793,"MER",0.0213848803691
"794",794,"MCM",0.0293120067477
"795",795,"SJA",0.0313499681304
"796",796,"CCA",0.0328398249282
"797",797,"MER",0.0218372210464
"798",798,"MER",0.0239229866566
"799",799,"MCM",0.0355262757342
"800",800,"MER",0.0156409194033
"801",801,"HGM",0.022281754248
"802",802,"MER",0.0147838624753
"803",803,"MER",0.0382180164779
"804",804,"COY",0.0287798942207
"805",805,"MER",0.0151809770012
"806",806,"HGM",0.0210685613282
"807",807,"MER",0.0191017639798
"808",808,"BJU",0.022820271303
"809",809,"MER",0.0151746739441
"810",810,"NEZ",0.0463041256509
"811",811,"MCM",0.0356923397723
"812",812,"MCM",0.0230241130869
"813",813,"HGM",0.0240178254792
"814",814,"UIZ",0.0848945759304
"815",815,"MER",0.0326505276682
"816",816,"MCM",0.0355470896985
"817",817,"HGM",0.0243011742135
"818",818,"MER",0.0249644723273
"819",819,"HGM",0.0238146991528
"820",820,"MCM",0.027728414276
"821",821,"COR",0.0550166000292
"822",822,"UIZ",0.0434320142286
"823",823,"MCM",0.0357782646469
"824",824,"MCM",0.0357869541294
"825",825,"NEZ",0.0520856436485
"826",826,"HGM",0.0245513625992
"827",827,"MER",0.015630175175
"828",828,"HGM",0.0241319029878
"829",829,"HGM",0.0202175550669
"830",830,"COY",0.0287899496291
"831",831,"HGM",0.0244959371733
"832",832,"HGM",0.0279276780274
"833",833,"BJU",0.0303207598263
"834",834,"MGH",0.0318515862242
"835",835,"MGH",0.0287149198562
"836",836,"COY",0.0132326172005
"837",837,"HGM",0.0276410638845
"838",838,"HGM",0.0210661566849
"839",839,"COY",0.0359467556886
"840",840,"MCM",0.022012970012
"841",841,"MCM",0.0342523595771
"842",842,"HGM",0.0281131894275
"843",843,"MCM",0.0276821053066
"844",844,"HGM",0.0291628472996
"845",845,"MGH",0.0340571708602
"846",846,"MCM",0.0342842756532
"847",847,"MER",0.0218412638236
"848",848,"MGH",0.0297164837927
"849",849,"BJU",0.0304940359191
"850",850,"MCM",0.0308266908301
"851",851,"MCM",0.0198910238493
"852",852,"LAA",0.0274397389479
"853",853,"MER",0.0156143677243
"854",854,"COY",0.0211685142356
"855",855,"CAM",0.0333269029518
"856",856,"MER",0.0302287343328
"857",857,"MER",0.0149986741222
"858",858,"DIC",0.0775719335704
"859",859,"MER",0.018629875507
"860",860,"COR",0.0778097045329
"861",861,"BJU",0.0228459474691
"862",862,"BJU",0.020797262163
"863",863,"SHA",0.0297845591507
"864",864,"MCM",0.0158900903056
"865",865,"NEZ",0.0450792026273
"866",866,"LAA",0.0299500265933
"867",867,"MCM",0.0320638077426
"868",868,"MCM",0.0251036715052
"869",869,"MCM",0.0356265523214
"870",870,"MER",0.0152518888165
"871",871,"MCM",0.0250289095713
"872",872,"HGM",0.0210577852988
"873",873,"LAA",0.0278276332138
"874",874,"CCA",0.0216721135663
"875",875,"MER",0.0163998451692
"876",876,"MCM",0.0215485980611
"877",877,"HGM",0.0283932392951
"878",878,"MCM",0.0150948865044
"879",879,"HGM",0.0217407774507
"880",880,"HGM",0.0202107610795
"881",881,"MER",0.0178740812238
"882",882,"TEC",0.0250160808659
"883",883,"MCM",0.0270150843753
"884",884,"COY",0.021174993586
"885",885,"HGM",0.0308695250692
"886",886,"IBM",0.0248150984268
"887",887,"IBM",0.0205953017035
"888",888,"COY",0.0487005609623
"889",889,"COY",0.0388706146113
"890",890,"MER",0.0171320910873
"891",891,"HGM",0.0243316318499
"892",892,"MER",0.0234145004838
"893",893,"CCA",0.0253573205889
"894",894,"PED",0.0253862751569
"895",895,"CCA",0.0291996672068
"896",896,"GAM",0.019542255127
"897",897,"COY",0.0389453907608
"898",898,"MER",0.0186301487039
"899",899,"MER",0.0306391678969
"900",900,"MCM",0.0341121481827
"901",901,"MCM",0.0241518451946
"902",902,"CCA",0.0385830420216
"903",903,"HGM",0.0202511829663
"904",904,"HGM",0.0293513374881
"905",905,"MCM",0.0250424115261
"906",906,"MER",0.0218416360416
"907",907,"MCM",0.0240925886407
"908",908,"MER",0.0191092592098
"909",909,"HGM",0.0240767381247
"910",910,"MCM",0.0357962831309
"911",911,"COY",0.0240522545429
"912",912,"COY",0.0214077230312
"913",913,"MCM",0.031695851595
"914",914,"MGH",0.0371464485232
"915",915,"MCM",0.0266096381663
"916",916,"MER",0.0151543333689
"917",917,"COY",0.0211709228345
"918",918,"MCM",0.0175207464132
"919",919,"MER",0.0152321877355
"920",920,"MCM",0.0356561924865
"921",921,"MER",0.0161044108296
"922",922,"MER",0.0157837088813
"923",923,"MCM",0.0341296815556
"924",924,"HGM",0.0320650222843
"925",925,"HGM",0.0245023127488
"926",926,"HGM",0.0236863992315
"927",927,"PED",0.0193356702028
"928",928,"MER",0.0156361398699
"929",929,"MER",0.0215348163822
"930",930,"MCM",0.0116350078692
"931",931,"MER",0.0148912032283
"932",932,"MER",0.0156361513461
"933",933,"CAM",0.0326384612382
"934",934,"UIZ",0.0689204842828
"935",935,"COY",0.0292944936932
"936",936,"HGM",0.0247791090218
"937",937,"MER",0.0371576686528
"938",938,"HGM",0.0177773827657
"939",939,"UIZ",0.0456005761154
"940",940,"COR",0.0877503381586
"941",941,"MCM",0.0356769420969
"942",942,"MER",0.0156619527234
"943",943,"HGM",0.0241399204595
"944",944,"MER",0.0237306658364
"945",945,"MGH",0.0374343378316
"946",946,"IBM",0.024393526063
"947",947,"MER",0.021845863272
"948",948,"MER",0.0148365296001
"949",949,"BJU",0.0373206065427
"950",950,"MCM",0.0135120670743
"951",951,"HGM",0.0348584579019
"952",952,"HGM",0.0272294179862
"953",953,"LAA",0.0386532199286
"954",954,"HGM",0.0325832828371
"955",955,"MGH",0.030639944211
"956",956,"MER",0.0153532962145
"957",957,"MCM",0.017139072955
"958",958,"HGM",0.0245243917927
"959",959,"MER",0.0135206525097
"960",960,"MER",0.0156652896231
"961",961,"MCM",0.0274619057403
"962",962,"MCM",0.0172321999768
"963",963,"COY",0.0408695168649
"964",964,"LOM",0.0392759484858
"965",965,"UIZ",0.038805844006
"966",966,"MCM",0.0315787297414
"967",967,"UIZ",0.0376445169537
"968",968,"MGH",0.0292083886081
"969",969,"COY",0.0132340603752
"970",970,"SHA",0.0268256943421
"971",971,"CCA",0.0313245420261
"972",972,"MCM",0.0361691142321
"973",973,"GAM",0.0283137583924
"974",974,"MCM",0.0240226218831
"975",975,"HGM",0.0279098514284
"976",976,"MER",0.0147625806221
"977",977,"IZT",0.0366042764254
"978",978,"HGM",0.0245602179327
"979",979,"MCM",0.0249898649327
"980",980,"HGM",0.0210696505477
"981",981,"HGM",0.0222670727797
"982",982,"MER",0.0156617430227
"983",983,"HGM",0.0241480621958
"984",984,"HGM",0.0210669588277
"985",985,"MER",0.0265294589179
"986",986,"SJA",0.0339336446194
"987",987,"NEZ",0.0486141924305
"988",988,"MCM",0.035594355635
"989",989,"EAJ",0.0254366309168
"990",990,"MER",0.0186268337638
"991",991,"LAA",0.0285244449949
"992",992,"GAM",0.0255218945503
"993",993,"HGM",0.0236596969127
"994",994,"HGM",0.0235660472817
"995",995,"HGM",0.0246107312802
"996",996,"MGH",0.0333755864257
"997",997,"MCM",0.00862632437116
"998",998,"HGM",0.0186147563905
"999",999,"GAM",0.0254938947489
"1000",1000,"LPR",0.0423140471829
"1001",1001,"HGM",0.0362490044996
"1002",1002,"MER",0.0191042884633
"1003",1003,"MCM",0.0357542475665
"1004",1004,"UAX",0.0514390524053
"1005",1005,"HGM",0.0265789545987
"1006",1006,"HGM",0.0284364022091
"1007",1007,"HGM",0.0236821757979
"1008",1008,"HGM",0.0245610927461
"1009",1009,"MER",0.0218430952113
"1010",1010,"HGM",0.0236858739579
"1011",1011,"SHA",0.0258190742208
"1012",1012,"CCA",0.028979349808
"1013",1013,"MCM",0.0252068237967
"1014",1014,"HGM",0.0286291849115
"1015",1015,"MER",0.0147338911171
"1016",1016,"HGM",0.0210682210783
"1017",1017,"MER",0.0218450029087
"1018",1018,"MCM",0.0255736568224
"1019",1019,"MER",0.0156665331361
"1020",1020,"SHA",0.0375202457144
"1021",1021,"HGM",0.0281157077677
"1022",1022,"MCM",0.0356170905181
"1023",1023,"HGM",0.0245783363122
"1024",1024,"MCM",0.0350622841241
"1025",1025,"MCM",0.0252082424331
"1026",1026,"MER",0.0156784196451
"1027",1027,"HGM",0.0240248928303
"1028",1028,"MER",0.0186524430097
"1029",1029,"MER",0.0183354099936
"1030",1030,"COY",0.0213282235222
"1031",1031,"MCM",0.0160122352754
"1032",1032,"CAM",0.0297053951401
"1033",1033,"MGH",0.029474599721
"1034",1034,"MER",0.022707859544
"1035",1035,"CAM",0.0297060609384
"1036",1036,"DIC",0.0412918736006
"1037",1037,"UIZ",0.0392858793452
"1038",1038,"COY",0.0154577703761
"1039",1039,"CHO",0.091323567286
"1040",1040,"MER",0.0218395590779
"1041",1041,"MCM",0.0245362585639
"1042",1042,"HGM",0.0210681375916
"1043",1043,"MER",0.0281297415424
"1044",1044,"HGM",0.0236921283661
"1045",1045,"MER",0.0356056978364
"1046",1046,"HGM",0.0270874227015
"1047",1047,"COY",0.0213321354844
"1048",1048,"MCM",0.0249620129596
"1049",1049,"MER",0.0138210629095
"1050",1050,"HGM",0.0327252701344
"1051",1051,"MCM",0.0145529358511
"1052",1052,"SHA",0.018895896761
"1053",1053,"HGM",0.0271028383006
"1054",1054,"HGM",0.0236659911548
"1055",1055,"HGM",0.0282481025356
"1056",1056,"AJM",0.046759723957
"1057",1057,"HGM",0.0210463458497
"1058",1058,"MER",0.0218448931579
"1059",1059,"HGM",0.0284873070956
"1060",1060,"MER",0.0210917458998
"1061",1061,"HGM",0.0223567177639
"1062",1062,"SJA",0.0255678530127
"1063",1063,"MER",0.0146930688914
"1064",1064,"MER",0.0239032905891
"1065",1065,"SHA",0.0308148699932
"1066",1066,"COY",0.0211632154862
"1067",1067,"HGM",0.0270476934452
"1068",1068,"MCM",0.0356183521335
"1069",1069,"MGH",0.0360326661103
"1070",1070,"HGM",0.0381589738708
"1071",1071,"UIZ",0.0423561591371
"1072",1072,"MCM",0.0230237909288
"1073",1073,"MER",0.00876822501664
"1074",1074,"HGM",0.0150356020153
"1075",1075,"UIZ",0.0497846278963
"1076",1076,"MER",0.0191011558813
"1077",1077,"SHA",0.0256958441778
"1078",1078,"MER",0.0156208570828
"1079",1079,"NEZ",0.0500252428307
"1080",1080,"MCM",0.0356084375058
"1081",1081,"HGM",0.0312293090006
"1082",1082,"MER",0.0156562356439
"1083",1083,"UIZ",0.0318781223214
"1084",1084,"GAM",0.0229228696085
"1085",1085,"MER",0.015753042673
"1086",1086,"HGM",0.02210516631
"1087",1087,"MCM",0.0341439920167
"1088",1088,"HGM",0.024215019338
"1089",1089,"MER",0.0148642125514
"1090",1090,"MER",0.0218169413745
"1091",1091,"HGM",0.0247700241958
"1092",1092,"MCM",0.0261438599431
"1093",1093,"MER",0.0243346679237
"1094",1094,"MER",0.015567849373
"1095",1095,"CCA",0.0279179340811
"1096",1096,"COY",0.02123440513
"1097",1097,"GAM",0.023500484151
"1098",1098,"MCM",0.0195459746728
"1099",1099,"MCM",0.016160604505
"1100",1100,"HGM",0.0210641840774
"1101",1101,"MGH",0.0371390253797
"1102",1102,"MER",0.0156546863035
"1103",1103,"MER",0.0279691973955
"1104",1104,"CCA",0.0252628781589
"1105",1105,"HGM",0.0217969647604
"1106",1106,"HGM",0.0243244550539
"1107",1107,"DIC",0.0604533316958
"1108",1108,"BJU",0.022794485719
"1109",1109,"UAX",0.0411309781308
"1110",1110,"MGH",0.0374175596305
"1111",1111,"CCA",0.0385812242986
"1112",1112,"CCA",0.043925052737
"1113",1113,"MER",0.0375375142549
"1114",1114,"MCM",0.0162089173043
"1115",1115,"UIZ",0.0392571245631
"1116",1116,"IBM",0.0273287045046
"1117",1117,"MCM",0.0299036696261
"1118",1118,"MER",0.0218405138019
"1119",1119,"MCM",0.0273004344414
"1120",1120,"HGM",0.0236764296962
"1121",1121,"COY",0.0389489938946
"1122",1122,"MER",0.0156569794333
"1123",1123,"MCM",0.0253556943027
"1124",1124,"HGM",0.0238458457112
"1125",1125,"HGM",0.0210672098134
"1126",1126,"MGH",0.0308416109461
"1127",1127,"MER",0.0210812360258
"1128",1128,"GAM",0.0230832036945
"1129",1129,"MER",0.0215906185278
"1130",1130,"MCM",0.0160119782138
"1131",1131,"MCM",0.0274042574498
"1132",1132,"MGH",0.0350493733897
"1133",1133,"MER",0.0191045134228
"1134",1134,"PED",0.0199170530355
"1135",1135,"MCM",0.0266097989607
"1136",1136,"NEZ",0.0347095500746
"1137",1137,"NEZ",0.0359415772192
"1138",1138,"UIZ",0.0586564077568
"1139",1139,"CCA",0.0253305053246
"1140",1140,"IBM",0.0204000641269
"1141",1141,"UAX",0.0584705146533
"1142",1142,"NEZ",0.0330260707844
"1143",1143,"COR",0.0917086543354
"1144",1144,"MER",0.0274355570642
"1145",1145,"MER",0.0233867601602
"1146",1146,"MER",0.019135534143
"1147",1147,"MCM",0.021598243144
"1148",1148,"HGM",0.024788774994
"1149",1149,"MCM",0.0356466667912
"1150",1150,"NEZ",0.0499116958827
"1151",1151,"MCM",0.0261394163064
"1152",1152,"MCM",0.0274779719526
"1153",1153,"MCM",0.0357936936593
"1154",1154,"MER",0.0148370372952
"1155",1155,"MER",0.021842756381
"1156",1156,"MCM",0.0215744705613
"1157",1157,"IZT",0.0377710412132
"1158",1158,"MER",0.0136720325223
"1159",1159,"HGM",0.0236937478916
"1160",1160,"MCM",0.0198224315794
"1161",1161,"MGH",0.0374427053423
"1162",1162,"MCM",0.0308683063186
"1163",1163,"MCM",0.0249819276982
"1164",1164,"UIZ",0.0357286896616
"1165",1165,"MCM",0.0350831036414
"1166",1166,"HGM",0.0244941607254
"1167",1167,"MCM",0.0219409668486
"1168",1168,"MER",0.0239908775533
"1169",1169,"MER",0.0218415607501
"1170",1170,"MCM",0.0251949635514
"1171",1171,"SHA",0.0196101736396
"1172",1172,"MER",0.0233923277166
"1173",1173,"MGH",0.0311872802174
"1174",1174,"MCM",0.0248374879897
"1175",1175,"SHA",0.038728927279
"1176",1176,"MER",0.0157712126471
"1177",1177,"MER",0.0150303085196
"1178",1178,"BJU",0.0222970591716
"1179",1179,"HGM",0.0210720913884
"1180",1180,"BJU",0.0307696624622
"1181",1181,"HGM",0.0241775788876
"1182",1182,"COY",0.0343325937633
"1183",1183,"GAM",0.02591839296
"1184",1184,"HGM",0.0246091482882
"1185",1185,"HGM",0.0238841250012
"1186",1186,"IBM",0.0205889814706
"1187",1187,"BJU",0.0254860891879
"1188",1188,"TEC",0.0195087835776
"1189",1189,"MCM",0.00852038615201
"1190",1190,"COY",0.0289303706305
"1191",1191,"HGM",0.0236315179447
"1192",1192,"IZT",0.0400425155304
"1193",1193,"IZT",0.0360779468226
"1194",1194,"HGM",0.0180103148479
"1195",1195,"UAX",0.0641735788624
"1196",1196,"MCM",0.0161778413908
"1197",1197,"HGM",0.0296558347045
"1198",1198,"HGM",0.0243449335526
"1199",1199,"MER",0.02184915758
"1200",1200,"MCM",0.0277227431286
"1201",1201,"HGM",0.0237392988702
"1202",1202,"MER",0.0218397861095
"1203",1203,"MCM",0.034098364548
"1204",1204,"MCM",0.0340899448855
"1205",1205,"MER",0.028283791557
"1206",1206,"MER",0.0156597299392
"1207",1207,"MER",0.0147466044808
"1208",1208,"MCM",0.0176551510724
"1209",1209,"COR",0.0848518565897
"1210",1210,"MGH",0.0238896041436
"1211",1211,"BJU",0.0231493209943
"1212",1212,"MER",0.0190986462093
"1213",1213,"LOM",0.0232252559727
"1214",1214,"HGM",0.0241881170426
"1215",1215,"HGM",0.0245654141391
"1216",1216,"MCM",0.0279396654556
"1217",1217,"CCA",0.0292071628426
"1218",1218,"CAM",0.030678326825
"1219",1219,"SHA",0.0378465443855
"1220",1220,"IZT",0.0402246395418
"1221",1221,"HGM",0.0247806143481
"1222",1222,"HGM",0.0246548149077
"1223",1223,"MER",0.0157766670087
"1224",1224,"MCM",0.0356679232724
"1225",1225,"SJA",0.031414531838
"1226",1226,"LAA",0.0353012667111
"1227",1227,"COY",0.0252498800811
"1228",1228,"HGM",0.0246780813274
"1229",1229,"MER",0.0233689287661
"1230",1230,"HGM",0.0240857497311
"1231",1231,"HGM",0.0383421070759
"1232",1232,"COY",0.0413237053071
"1233",1233,"HGM",0.0263536491477
"1234",1234,"MER",0.0191023329027
"1235",1235,"SHA",0.0378448461712
"1236",1236,"IZT",0.0260646471983
"1237",1237,"HGM",0.0248457365438
"1238",1238,"MER",0.0156849245086
"1239",1239,"CAM",0.0321530403298
"1240",1240,"MCM",0.0359959137786
"1241",1241,"MER",0.0147414943611
"1242",1242,"BJU",0.0396688982939
"1243",1243,"CCA",0.0385705097001
"1244",1244,"HGM",0.0236994200255
"1245",1245,"MCM",0.0249776927459
"1246",1246,"MCM",0.0250348989929
"1247",1247,"MCM",0.0356542446736
"1248",1248,"HGM",0.0246391818137
"1249",1249,"HGM",0.0312505832516
"1250",1250,"TEC",0.0207194138069
"1251",1251,"HGM",0.0237207276442
"1252",1252,"UIZ",0.0346039841694
"1253",1253,"MCM",0.0352698055623
"1254",1254,"MCM",0.0166139043984
"1255",1255,"MGH",0.0331935892756
"1256",1256,"BJU",0.026454775601
"1257",1257,"MCM",0.0357948082409
"1258",1258,"AJM",0.0665002744704
"1259",1259,"TAH",0.0214532186668
"1260",1260,"MER",0.0279005983094
"1261",1261,"HGM",0.0243855771921
"1262",1262,"COY",0.0213444170849
"1263",1263,"GAM",0.0298885245256
"1264",1264,"HGM",0.0241378165111
"1265",1265,"MCM",0.033638515112
"1266",1266,"MER",0.0157837088813
"1267",1267,"HGM",0.0285852664514
"1268",1268,"GAM",0.0264894071054
"1269",1269,"IZT",0.0339407739408
"1270",1270,"MER",0.0156582494552
"1271",1271,"MGH",0.03306424413
"1272",1272,"HGM",0.0237720984374
"1273",1273,"HGM",0.0210728843665
"1274",1274,"IZT",0.0360323005005
"1275",1275,"MGH",0.0292121440082
"1276",1276,"MER",0.0204552192151
"1277",1277,"CCA",0.0402177453548
"1278",1278,"MGH",0.0292148455546
"1279",1279,"COY",0.0413300673018
"1280",1280,"GAM",0.0264708532175
"1281",1281,"MGH",0.033867493556
"1282",1282,"HGM",0.0299892140553
"1283",1283,"MGH",0.033069487045
"1284",1284,"MCM",0.0284967604966
"1285",1285,"MCM",0.02779922249
"1286",1286,"COY",0.0226600576031
"1287",1287,"MCM",0.0299412890363
"1288",1288,"EAJ",0.0405696274843
"1289",1289,"BJU",0.0314601673816
"1290",1290,"BJU",0.0314374713083
"1291",1291,"MGH",0.0344924757729
"1292",1292,"MCM",0.0279583078202
"1293",1293,"HGM",0.0271739444014
"1294",1294,"BJU",0.0153523543587
"1295",1295,"HGM",0.0246177554699
"1296",1296,"MER",0.015111425138
"1297",1297,"MCM",0.0270044718795
"1298",1298,"UIZ",0.0430157998839
"1299",1299,"MCM",0.0357992314831
"1300",1300,"MCM",0.0299161746354
"1301",1301,"HGM",0.0247769837723
"1302",1302,"MER",0.0147441200778
"1303",1303,"MCM",0.0168365162774
"1304",1304,"MCM",0.0257423710324
"1305",1305,"CCA",0.0306681200742
"1306",1306,"PED",0.0250652515854
"1307",1307,"COY",0.0283296898221
"1308",1308,"MER",0.0147215915772
"1309",1309,"MER",0.0153212482987
"1310",1310,"COR",0.0719621056558
"1311",1311,"HGM",0.0246157535091
"1312",1312,"MCM",0.0356251827923
"1313",1313,"HGM",0.026311443167
"1314",1314,"MER",0.0192130565489
"1315",1315,"MCM",0.0309297656962
"1316",1316,"HGM",0.0266508207011
"1317",1317,"COR",0.049908014146
"1318",1318,"HGM",0.0239064424156
"1319",1319,"CAM",0.0242537240133
"1320",1320,"IZT",0.0254718329692
"1321",1321,"HGM",0.0243303190417
"1322",1322,"MER",0.015176887022
"1323",1323,"UIZ",0.0497813678621
"1324",1324,"COY",0.0212233066157
"1325",1325,"MER",0.0153705800661
"1326",1326,"HGM",0.0222383028301
"1327",1327,"COY",0.0246157816881
"1328",1328,"HGM",0.0210656130808
"1329",1329,"MER",0.0136258769351
"1330",1330,"HGM",0.0171765993146
"1331",1331,"UIZ",0.0497846865014
"1332",1332,"COY",0.0413040467431
"1333",1333,"HGM",0.0246001488952
"1334",1334,"MER",0.023390182243
"1335",1335,"MER",0.0156006169661
"1336",1336,"LAA",0.0329815076217
"1337",1337,"MER",0.0304413568198
"1338",1338,"MER",0.0147740584136
"1339",1339,"IZT",0.0240706813632
"1340",1340,"MER",0.030598597127
"1341",1341,"MCM",0.0315166570447
"1342",1342,"MER",0.0281489906552
"1343",1343,"HGM",0.026542251414
"1344",1344,"MCM",0.0259000250342
"1345",1345,"MER",0.0242244591519
"1346",1346,"IZT",0.0263331358605
"1347",1347,"MCM",0.0148739158229
"1348",1348,"HGM",0.0244963635924
"1349",1349,"CUA",0.0290050418419
"1350",1350,"MER",0.0234737534882
"1351",1351,"MER",0.0156324337597
"1352",1352,"MCM",0.0340907086148
"1353",1353,"UIZ",0.0417667216108
"1354",1354,"MGH",0.0329414949418
"1355",1355,"GAM",0.0264829389328
"1356",1356,"UIZ",0.036312499944
"1357",1357,"MCM",0.0260000779521
"1358",1358,"CCA",0.0359252998813
"1359",1359,"HGM",0.024662218798
"1360",1360,"TAH",0.0542030319642
"1361",1361,"MGH",0.0350494539126
"1362",1362,"CCA",0.0528451085414
"1363",1363,"MCM",0.0357887376419
"1364",1364,"HGM",0.0245318448068
"1365",1365,"CCA",0.0368145733538
"1366",1366,"MGH",0.0375209021469
"1367",1367,"CAM",0.0322260881546
"1368",1368,"HGM",0.0314846400131
"1369",1369,"MER",0.0233112456521
"1370",1370,"MCM",0.031682733023
"1371",1371,"MCM",0.0197281009134
"1372",1372,"TEC",0.0253130710223
"1373",1373,"UAX",0.0549453802827
"1374",1374,"GAM",0.026984819148
"1375",1375,"MER",0.0191036178377
"1376",1376,"MCM",0.0253668252453
"1377",1377,"MER",0.0168042210414
"1378",1378,"COY",0.0283533742209
"1379",1379,"HGM",0.0246569736311
"1380",1380,"MCM",0.0252047787223
"1381",1381,"MCM",0.0356030238081
"1382",1382,"SHA",0.0364426390198
"1383",1383,"SHA",0.0353520726992
"1384",1384,"IZT",0.0422681800096
"1385",1385,"MER",0.0282777423337
"1386",1386,"MER",0.0190924029683
"1387",1387,"NEZ",0.0504753177305
"1388",1388,"UIZ",0.0321232797979
"1389",1389,"IBM",0.0224158071949
"1390",1390,"UAX",0.0575775917442
"1391",1391,"NEZ",0.0500054820081
"1392",1392,"MCM",0.0356873475972
"1393",1393,"UIZ",0.0500249125728
"1394",1394,"NEZ",0.035578782046
"1395",1395,"BJU",0.0148209698539
"1396",1396,"MER",0.0152962402115
"1397",1397,"HGM",0.0264555429825
"1398",1398,"MER",0.017188031442
"1399",1399,"TEC",0.0207902003371
"1400",1400,"COY",0.0412612648107
"1401",1401,"TEC",0.0303312398759
"1402",1402,"MER",0.0191075273663
"1403",1403,"MER",0.0244803818882
"1404",1404,"MCM",0.0261609631468
"1405",1405,"MCM",0.0250002886297
"1406",1406,"HGM",0.0212845743183
"1407",1407,"IZT",0.0366053278654
"1408",1408,"MCM",0.0355938330615
"1409",1409,"COY",0.0204540328332
"1410",1410,"MER",0.0152841928082
"1411",1411,"MCM",0.0159362810164
"1412",1412,"MER",0.027058903863
"1413",1413,"MER",0.0349663587756
"1414",1414,"SHA",0.0304348953177
"1415",1415,"MER",0.0191382933321
"1416",1416,"MER",0.0191373543313
"1417",1417,"MER",0.0186318064678
"1418",1418,"MER",0.0191619042712
"1419",1419,"MCM",0.0267679869435
"1420",1420,"CCA",0.0255354623381
"1421",1421,"MCM",0.0250479588885
"1422",1422,"MGH",0.0358126644806
"1423",1423,"LAA",0.0270273601211
"1424",1424,"HGM",0.0244978770653
"1425",1425,"MGH",0.0338720319554
"1426",1426,"MER",0.0147395577273
"1427",1427,"LAA",0.0270241219393
"1428",1428,"COY",0.0283300639922
"1429",1429,"MCM",0.0243936313212
"1430",1430,"MCM",0.0356619049296
"1431",1431,"TEC",0.0198033127532
"1432",1432,"MGH",0.020975745417
"1433",1433,"UIZ",0.0509629330542
"1434",1434,"MCM",0.0357890281402
"1435",1435,"MGH",0.0209708086846
"1436",1436,"SHA",0.0196393451776
"1437",1437,"SHA",0.0258087113065
"1438",1438,"MCM",0.0250555460761
"1439",1439,"HGM",0.0241356924742
"1440",1440,"MCM",0.0346266277483
"1441",1441,"MCM",0.023034696207
"1442",1442,"MER",0.0190877675012
"1443",1443,"MGH",0.0330234081684
"1444",1444,"MGH",0.0327032245883
"1445",1445,"GAM",0.0242733078986
"1446",1446,"GAM",0.0246048271565
"1447",1447,"GAM",0.0234952523113
"1448",1448,"COY",0.021305051898
"1449",1449,"MER",0.0234878131008
"1450",1450,"HGM",0.02107062941
"1451",1451,"MCM",0.0172310080927
"1452",1452,"MGH",0.0380560979056
"1453",1453,"MER",0.0156348158375
"1454",1454,"HGM",0.0280136495277
"1455",1455,"MCM",0.0243957019442
"1456",1456,"MER",0.0237543622981
"1457",1457,"BJU",0.0328336462237
"1458",1458,"MCM",0.0159313353012
"1459",1459,"BJU",0.0291353656062
"1460",1460,"HGM",0.0210577852988
"1461",1461,"MCM",0.0219989868528
"1462",1462,"MCM",0.0266131553274
"1463",1463,"COY",0.0212271919599
"1464",1464,"IZT",0.0278547514026
"1465",1465,"MER",0.0303918006074
"1466",1466,"COY",0.0211319660568
"1467",1467,"MCM",0.0231759769848
"1468",1468,"HGM",0.0289693863502
"1469",1469,"LAA",0.027265713661
"1470",1470,"MCM",0.0351142110718
"1471",1471,"MER",0.0206671598578
"1472",1472,"SHA",0.0242329087494
"1473",1473,"MCM",0.0359963025742
"1474",1474,"MCM",0.0153307432482
"1475",1475,"HGM",0.0237946684192
"1476",1476,"HGM",0.0241338753208
"1477",1477,"MER",0.021039650865
"1478",1478,"MER",0.0156353618445
"1479",1479,"MER",0.0186349836189
"1480",1480,"MGH",0.032966236004
"1481",1481,"MER",0.0151808029422
"1482",1482,"BJU",0.0262328109434
"1483",1483,"LOM",0.0371561274052
"1484",1484,"MCM",0.031817169272
"1485",1485,"MGH",0.033869422034
"1486",1486,"MER",0.0156658833787
"1487",1487,"HGM",0.0245843619319
"1488",1488,"MGH",0.0328782826965
"1489",1489,"MCM",0.0224924185993
"1490",1490,"MCM",0.0133207251578
"1491",1491,"MGH",0.0338983021551
"1492",1492,"MGH",0.0353060913965
"1493",1493,"MGH",0.0306916852859
"1494",1494,"MGH",0.0317810826458
"1495",1495,"MGH",0.0338649543129
"1496",1496,"UAX",0.0581141795897
"1497",1497,"MER",0.0154174969704
"1498",1498,"LAA",0.0194243116806
"1499",1499,"HGM",0.0245664944826
"1500",1500,"LOM",0.0308351828334
"1501",1501,"MCM",0.0356110767662
"1502",1502,"CCA",0.0379739572573
"1503",1503,"PED",0.0423726659528
"1504",1504,"DIC",0.0239720663082
"1505",1505,"DIC",0.0239563169221
"1506",1506,"MER",0.0135169791644
"1507",1507,"MER",0.0157684658734
"1508",1508,"HGM",0.0241455979011
"1509",1509,"COY",0.0214827630963
"1510",1510,"MCM",0.0160279780034
"1511",1511,"HGM",0.0293482181906
"1512",1512,"MCM",0.0231750520813
"1513",1513,"MGH",0.0339642838585
"1514",1514,"HGM",0.0333448703985
"1515",1515,"COY",0.0328122379962
"1516",1516,"MER",0.0154378513232
"1517",1517,"MCM",0.0161246248954
"1518",1518,"MER",0.0309833833676
"1519",1519,"MER",0.0147270029424
"1520",1520,"DIC",0.0413918792069
