"","Asunto","Latitud","Longitud","fecha","date","day","hour","month"
"2257","PLT - Planton",19.300257527241,-99.2090761891022,2014-10-24,2014-10-24 12:17:00,"Fri",12,"Oct"
"2258","MCH - Marcha",19.3986058802089,-99.0890118016052,2014-10-24,2014-10-24 12:24:00,"Fri",12,"Oct"
"2259","PLT - Planton",19.4322364020309,-99.1568889466798,2014-10-24,2014-10-24 12:24:00,"Fri",12,"Oct"
"2260","PLT - Planton",19.3231991,-99.2178483,2014-10-24,2014-10-24 12:50:00,"Fri",12,"Oct"
"2261","PLT - Planton",19.4373154478991,-99.1336010785736,2014-10-24,2014-10-24 13:17:00,"Fri",13,"Oct"
"2262","PLT - Planton",19.50039,-99.20361,2014-10-24,2014-10-24 13:51:00,"Fri",13,"Oct"
"2263","PLT - Planton",19.3321392868864,-99.189621371286,2014-10-24,2014-10-24 13:58:00,"Fri",13,"Oct"
"2264","PLT - Planton",19.3835910447525,-99.0528500111545,2014-10-24,2014-10-24 15:12:00,"Fri",15,"Oct"
"2265","PLT - Planton",19.4062417973745,-99.1798921076874,2014-10-24,2014-10-24 15:52:00,"Fri",15,"Oct"
"2266","PLT - Planton",19.3231884070259,-98.957839945272,2014-10-24,2014-10-24 17:10:00,"Fri",17,"Oct"
"2267","PLT - Planton",19.4318440761221,-99.1326079728775,2014-10-24,2014-10-24 17:23:00,"Fri",17,"Oct"
"2268","PLT - Planton",19.30825,-99.13439,2014-10-24,2014-10-24 18:10:00,"Fri",18,"Oct"
"2269","PLT - Planton",19.4269947353011,-99.1676632653595,2014-10-25,2014-10-25 08:51:00,"Sat",8,"Oct"
"2270","PLT - Planton",19.4347637378039,-99.1440740491211,2014-10-25,2014-10-25 12:22:00,"Sat",12,"Oct"
"2271","PLT - Planton",19.4281538690169,-99.1661854831253,2014-10-25,2014-10-25 12:24:00,"Sat",12,"Oct"
"2272","MCH - Marcha",19.45399,-99.12991,2014-10-25,2014-10-25 12:57:00,"Sat",12,"Oct"
"2273","PLT - Planton",19.30095,-99.14739,2014-10-25,2014-10-25 19:00:00,"Sat",19,"Oct"
"2274","PLT - Planton",19.4348035,-99.14079,2014-10-26,2014-10-26 08:59:00,"Sun",8,"Oct"
"2275","PLT - Planton",19.4319857238471,-99.1334609153442,2014-10-26,2014-10-26 09:09:00,"Sun",9,"Oct"
"2276","PLT - Planton",19.4362127460681,-99.1546300293915,2014-10-26,2014-10-26 17:09:00,"Sun",17,"Oct"
"2277","PLT - Planton",19.2419454760034,-99.1482292488128,2014-10-26,2014-10-26 17:57:00,"Sun",17,"Oct"
"2278","MCH - Marcha",19.4351528,-99.1407352,2014-10-26,2014-10-26 19:10:00,"Sun",19,"Oct"
"2279","PLT - Planton",19.435236731042,-99.1412148143112,2014-10-26,2014-10-26 19:19:00,"Sun",19,"Oct"
"2280","MCH - Marcha",19.4359878,-99.1530286,2014-10-27,2014-10-27 08:48:00,"Mon",8,"Oct"
"2281","PLT - Planton",19.4319907826921,-99.1333992245369,2014-10-27,2014-10-27 08:57:00,"Mon",8,"Oct"
"2282","MCH - Marcha",19.4201451489676,-99.0960748003346,2014-10-27,2014-10-27 09:18:00,"Mon",9,"Oct"
"2283","PLT - Planton",19.4366313268369,-99.1378404923431,2014-10-27,2014-10-27 09:36:00,"Mon",9,"Oct"
"2284","PLT - Planton",19.4326632870957,-99.150869307132,2014-10-27,2014-10-27 11:18:00,"Mon",11,"Oct"
"2285","PLT - Planton",19.3673260751141,-99.172036156514,2014-10-27,2014-10-27 11:34:00,"Mon",11,"Oct"
"2286","PLT - Planton",19.4414882324386,-99.1520120595552,2014-10-27,2014-10-27 12:01:00,"Mon",12,"Oct"
"2287","PLT - Planton",19.4348902067191,-99.1441813374816,2014-10-27,2014-10-27 12:10:00,"Mon",12,"Oct"
"2288","MCH - Marcha",19.4337717518958,-99.1534288970505,2014-10-27,2014-10-27 14:06:00,"Mon",14,"Oct"
"2289","MCH - Marcha",19.3951280642441,-99.1460740105764,2014-10-27,2014-10-27 16:20:00,"Mon",16,"Oct"
"2290","MCH - Marcha",19.4259208734552,-99.1342606468917,2014-10-27,2014-10-27 17:13:00,"Mon",17,"Oct"
"2291","MCH - Marcha",19.3759770541006,-99.0195166560058,2014-10-27,2014-10-27 19:01:00,"Mon",19,"Oct"
"2292","MCH - Marcha",19.4106413591373,-99.1941847527128,2014-10-27,2014-10-27 20:58:00,"Mon",20,"Oct"
"2293","MCH - Marcha",19.4249205261803,-99.1719073055064,2014-10-27,2014-10-27 21:04:00,"Mon",21,"Oct"
"2294","MCH - Marcha",19.4089805056232,-99.0765007671592,2014-10-27,2014-10-27 23:23:00,"Mon",23,"Oct"
"2295","MCH - Marcha",19.4225172519393,-99.1201714759408,2014-10-27,2014-10-27 23:34:00,"Mon",23,"Oct"
"2296","MCH - Marcha",19.43905,-99.21448,2014-10-27,2014-10-27 23:42:00,"Mon",23,"Oct"
"2297","MCH - Marcha",19.4341389426271,-99.1408852908768,2014-10-28,2014-10-28 00:20:00,"Tues",0,"Oct"
"2298","MCH - Marcha",19.3839204527893,-99.0328779744629,2014-10-28,2014-10-28 01:25:00,"Tues",1,"Oct"
"2299","MCH - Marcha",19.3839035621554,-99.0328754130159,2014-10-28,2014-10-28 01:35:00,"Tues",1,"Oct"
"2300","MCH - Marcha",19.4000473007754,-99.1702214508956,2014-10-28,2014-10-28 01:49:00,"Tues",1,"Oct"
"2301","PLT - Planton",19.4320379272032,-99.1173183009109,2014-10-28,2014-10-28 07:49:00,"Tues",7,"Oct"
"2302","PLT - Planton",19.3137360272715,-99.066005219574,2014-10-28,2014-10-28 09:47:00,"Tues",9,"Oct"
"2303","PLT - Planton",19.4326329341488,-99.1509014936402,2014-10-28,2014-10-28 10:13:00,"Tues",10,"Oct"
"2304","MCH - Marcha",19.4393291,-99.144599,2014-10-28,2014-10-28 10:50:00,"Tues",10,"Oct"
"2305","PLT - Planton",19.4318643115189,-99.1335252883606,2014-10-28,2014-10-28 11:01:00,"Tues",11,"Oct"
"2306","PLT - Planton",19.436616150735,-99.137813670253,2014-10-28,2014-10-28 13:41:00,"Tues",13,"Oct"
"2307","PLT - Planton",19.36431,-99.21133,2014-10-28,2014-10-28 15:41:00,"Tues",15,"Oct"
"2308","PLT - Planton",19.36694,-99.09201,2014-10-28,2014-10-28 16:24:00,"Tues",16,"Oct"
"2309","MCH - Marcha",19.4353614018058,-99.1496885801178,2014-10-28,2014-10-28 16:32:00,"Tues",16,"Oct"
"2310","MCH - Marcha",19.4343198873972,-99.1413239431,2014-10-28,2014-10-28 16:50:00,"Tues",16,"Oct"
"2311","PLT - Planton",19.4325219605439,-99.1332034232788,2014-10-28,2014-10-28 17:35:00,"Tues",17,"Oct"
"2312","MCH - Marcha",19.4308333710262,-99.1517665584442,2014-10-28,2014-10-28 17:54:00,"Tues",17,"Oct"
"2313","PLT - Planton",19.3214693062752,-99.2203470584723,2014-10-29,2014-10-29 06:55:00,"Wed",6,"Oct"
"2314","PLT - Planton",19.4302021099905,-99.16180800308,2014-10-29,2014-10-29 09:04:00,"Wed",9,"Oct"
"2315","PLT - Planton",19.4183878763818,-99.1643975959437,2014-10-29,2014-10-29 09:24:00,"Wed",9,"Oct"
"2316","PLT - Planton",19.3000245635451,-99.1009782430084,2014-10-29,2014-10-29 09:51:00,"Wed",9,"Oct"
"2317","PLT - Planton",19.3137208397179,-99.0660132662011,2014-10-29,2014-10-29 10:00:00,"Wed",10,"Oct"
"2318","PLT - Planton",19.3833160407968,-99.235049493375,2014-10-29,2014-10-29 10:37:00,"Wed",10,"Oct"
"2319","PLT - Planton",19.43768,-99.1335,2014-10-29,2014-10-29 10:56:00,"Wed",10,"Oct"
"2320","MCH - Marcha",19.4026979080424,-99.0975135946594,2014-10-29,2014-10-29 11:00:00,"Wed",11,"Oct"
"2321","MCH - Marcha",19.4086240513603,-99.09988269066,2014-10-29,2014-10-29 11:23:00,"Wed",11,"Oct"
"2322","PLT - Planton",19.4347363,-99.1440731,2014-10-29,2014-10-29 11:23:00,"Wed",11,"Oct"
"2323","MCH - Marcha",19.4028619998828,-99.0983319574249,2014-10-29,2014-10-29 12:03:00,"Wed",12,"Oct"
"2324","PLT - Planton",19.4343995067778,-99.1413489247619,2014-10-29,2014-10-29 14:03:00,"Wed",14,"Oct"
"2325","PLT - Planton",19.4238639,-99.1356698,2014-10-29,2014-10-29 14:27:00,"Wed",14,"Oct"
"2326","PLT - Planton",19.3800064916707,-99.1771034434345,2014-10-29,2014-10-29 16:55:00,"Wed",16,"Oct"
"2327","MCH - Marcha",19.3840223878001,-99.172111597345,2014-10-29,2014-10-29 17:04:00,"Wed",17,"Oct"
"2328","MCH - Marcha",19.3853309331859,-99.1690458523926,2014-10-29,2014-10-29 17:16:00,"Wed",17,"Oct"
"2329","PLT - Planton",19.3982566843738,-99.1659858685425,2014-10-29,2014-10-29 17:43:00,"Wed",17,"Oct"
"2330","PLT - Planton",19.4329378053615,-99.2087752707957,2014-10-29,2014-10-29 18:15:00,"Wed",18,"Oct"
"2331","MCH - Marcha",19.432882790734,-99.2086867578982,2014-10-29,2014-10-29 18:18:00,"Wed",18,"Oct"
"2332","PLT - Planton",19.4348573248106,-99.144243028289,2014-10-30,2014-10-30 10:18:00,"Thurs",10,"Oct"
"2333","PLT - Planton",19.4315661684223,-99.1322514334686,2014-10-30,2014-10-30 10:34:00,"Thurs",10,"Oct"
"2334","MCH - Marcha",19.4365655637185,-99.1378780432693,2014-10-30,2014-10-30 10:39:00,"Thurs",10,"Oct"
"2335","PLT - Planton",19.4320261946029,-99.1333536269836,2014-10-30,2014-10-30 10:50:00,"Thurs",10,"Oct"
"2336","PLT - Planton",19.4322616962155,-99.1568969933068,2014-10-30,2014-10-30 11:08:00,"Thurs",11,"Oct"
"2337","PLT - Planton",19.4359293112759,-99.1495450583969,2014-10-30,2014-10-30 12:33:00,"Thurs",12,"Oct"
"2338","PLT - Planton",19.4238490313565,-99.1356385247398,2014-10-30,2014-10-30 15:20:00,"Thurs",15,"Oct"
"2339","MCH - Marcha",19.43193,-99.13352,2014-10-30,2014-10-30 15:32:00,"Thurs",15,"Oct"
"2340","PLT - Planton",19.43682,-99.13367,2014-10-30,2014-10-30 16:24:00,"Thurs",16,"Oct"
"2341","PLT - Planton",19.3046442657704,-99.2415395556072,2014-10-30,2014-10-30 17:41:00,"Thurs",17,"Oct"
"2342","PLT - Planton",19.4319149,-99.133418,2014-10-31,2014-10-31 09:44:00,"Fri",9,"Oct"
"2343","PLT - Planton",19.4302634434981,-99.161802753595,2014-10-31,2014-10-31 11:16:00,"Fri",11,"Oct"
"2344","MCH - Marcha",19.3827558,-99.139578,2014-10-31,2014-10-31 12:50:00,"Fri",12,"Oct"
"2345","PLT - Planton",19.4319391950673,-99.156664982227,2014-10-31,2014-10-31 14:14:00,"Fri",14,"Oct"
"2346","PLT - Planton",19.4943487179991,-99.1329652690338,2014-10-31,2014-10-31 15:33:00,"Fri",15,"Oct"
"2347","MCH - Marcha",19.4884229595848,-99.1340427976227,2014-10-31,2014-10-31 16:14:00,"Fri",16,"Oct"
"2348","MCH - Marcha",19.4871855625425,-99.1318675158344,2014-10-31,2014-10-31 17:05:00,"Fri",17,"Oct"
"2349","MCH - Marcha",19.4843241726594,-99.1270843442276,2014-10-31,2014-10-31 17:23:00,"Fri",17,"Oct"
"2350","MCH - Marcha",19.4724738691879,-99.1359934629821,2014-10-31,2014-10-31 17:31:00,"Fri",17,"Oct"
"2351","PLT - Planton",19.4057,-99.17811,2014-10-31,2014-10-31 17:49:00,"Fri",17,"Oct"
"2352","MCH - Marcha",19.4637830008857,-99.1433868106201,2014-10-31,2014-10-31 17:54:00,"Fri",17,"Oct"
"2353","MCH - Marcha",19.4402279303788,-99.1555769294262,2014-10-31,2014-10-31 18:32:00,"Fri",18,"Oct"
"2354","MCH - Marcha",19.4340491177075,-99.1557804311218,2014-10-31,2014-10-31 19:19:00,"Fri",19,"Oct"
"2355","MCH - Marcha",19.4327510710072,-99.1545487428528,2014-10-31,2014-10-31 19:24:00,"Fri",19,"Oct"
"2356","PLT - Planton",19.433024001903,-99.1507042870331,2014-10-31,2014-10-31 19:42:00,"Fri",19,"Oct"
"2357","PLT - Planton",19.3629504679588,-99.1890995383327,2014-10-31,2014-10-31 22:58:00,"Fri",22,"Oct"
"2358","MCH - Marcha",19.4375509,-99.1466009,2014-11-01,2014-11-01 20:47:00,"Sat",20,"Nov"
"2359","MCH - Marcha",19.4367483565528,-99.1440259625655,2014-11-01,2014-11-01 21:15:00,"Sat",21,"Nov"
"2360","PLT - Planton",19.4347460321479,-99.1414159799873,2014-11-01,2014-11-01 21:38:00,"Sat",21,"Nov"
"2361","PLT - Planton",19.4304657993224,-99.1595389691864,2014-11-03,2014-11-03 09:15:00,"Mon",9,"Nov"
"2362","MCH - Marcha",19.4531243178857,-99.1307196508789,2014-11-03,2014-11-03 09:23:00,"Mon",9,"Nov"
"2363","MCH - Marcha",19.303170862471,-99.1858898822784,2014-11-03,2014-11-03 10:28:00,"Mon",10,"Nov"
"2364","PLT - Planton",19.437634521058,-99.1335220066925,2014-11-03,2014-11-03 10:40:00,"Mon",10,"Nov"
"2365","PLT - Planton",19.4323772,-99.15902,2014-11-03,2014-11-03 10:48:00,"Mon",10,"Nov"
"2366","MCH - Marcha",19.428154878314,-99.1648855236817,2014-11-03,2014-11-03 11:25:00,"Mon",11,"Nov"
"2367","PLT - Planton",19.4365422179029,-99.1531076629516,2014-11-03,2014-11-03 14:02:00,"Mon",14,"Nov"
"2368","PLT - Planton",19.2984732364364,-99.1855555727524,2014-11-03,2014-11-03 14:30:00,"Mon",14,"Nov"
"2369","PLT - Planton",19.2243565325022,-99.1083533549958,2014-11-04,2014-11-04 08:21:00,"Tues",8,"Nov"
"2370","PLT - Planton",19.4320136448897,-99.1173133570388,2014-11-04,2014-11-04 08:59:00,"Tues",8,"Nov"
"2371","PLT - Planton",19.4365240326332,-99.1421799781721,2014-11-04,2014-11-04 09:12:00,"Tues",9,"Nov"
"2372","PLT - Planton",19.4365680930696,-99.1378767021648,2014-11-04,2014-11-04 09:21:00,"Tues",9,"Nov"
"2373","PLT - Planton",19.4408146319026,-99.1438038135391,2014-11-04,2014-11-04 09:37:00,"Tues",9,"Nov"
"2374","PLT - Planton",19.4790905688847,-99.1888624909156,2014-11-04,2014-11-04 10:50:00,"Tues",10,"Nov"
"2375","PLT - Planton",19.4366072980082,-99.1378391512386,2014-11-04,2014-11-04 11:08:00,"Tues",11,"Nov"
"2376","PLT - Planton",19.4232105588143,-99.1756817292095,2014-11-04,2014-11-04 11:15:00,"Tues",11,"Nov"
"2377","PLT - Planton",19.4368214,-99.1336679,2014-11-04,2014-11-04 11:15:00,"Tues",11,"Nov"
"2378","MCH - Marcha",19.4267019397284,-99.1675104943787,2014-11-04,2014-11-04 11:18:00,"Tues",11,"Nov"
"2379","PLT - Planton",19.2986339862926,-99.1855797126335,2014-11-04,2014-11-04 11:25:00,"Tues",11,"Nov"
"2380","PLT - Planton",19.4444175037918,-99.1672324995698,2014-11-04,2014-11-04 11:27:00,"Tues",11,"Nov"
"2381","PLT - Planton",19.4316399,-99.1322692,2014-11-04,2014-11-04 11:48:00,"Tues",11,"Nov"
"2382","PLT - Planton",19.4120833495793,-99.1914474847946,2014-11-04,2014-11-04 12:04:00,"Tues",12,"Nov"
"2383","PLT - Planton",19.4281226338774,-99.1155900431609,2014-11-04,2014-11-04 12:14:00,"Tues",12,"Nov"
"2384","MCH - Marcha",19.4336406492395,-99.1534506399536,2014-11-04,2014-11-04 12:26:00,"Tues",12,"Nov"
"2385","MCH - Marcha",19.4328252,-99.1544531,2014-11-04,2014-11-04 12:35:00,"Tues",12,"Nov"
"2386","PLT - Planton",19.4326428907824,-99.1509126722137,2014-11-04,2014-11-04 13:26:00,"Tues",13,"Nov"
"2387","MCH - Marcha",19.4312023,-99.1596612,2014-11-04,2014-11-04 13:43:00,"Tues",13,"Nov"
"2388","PLT - Planton",19.4808111125006,-99.1409651782654,2014-11-04,2014-11-04 14:07:00,"Tues",14,"Nov"
"2389","MCH - Marcha",19.4272329,-99.0917388,2014-11-04,2014-11-04 14:20:00,"Tues",14,"Nov"
"2390","PLT - Planton",19.2896063076337,-99.1685674675674,2014-11-04,2014-11-04 16:27:00,"Tues",16,"Nov"
"2391","MCH - Marcha",19.3756344379992,-99.0385134789902,2014-11-04,2014-11-04 17:29:00,"Tues",17,"Nov"
"2392","PLT - Planton",19.3962910865306,-99.2225452909169,2014-11-04,2014-11-04 19:49:00,"Tues",19,"Nov"
"2393","PLT - Planton",19.2727844776855,-99.1212644772216,2014-11-05,2014-11-05 07:23:00,"Wed",7,"Nov"
"2394","PLT - Planton",19.4672551081811,-99.080375664375,2014-11-05,2014-11-05 07:53:00,"Wed",7,"Nov"
"2395","PLT - Planton",19.360874327807,-99.071102528939,2014-11-05,2014-11-05 08:11:00,"Wed",8,"Nov"
"2396","PLT - Planton",19.4226906,-99.126172,2014-11-05,2014-11-05 08:16:00,"Wed",8,"Nov"
"2397","MCH - Marcha",19.4255296852978,-99.125608722615,2014-11-05,2014-11-05 08:46:00,"Wed",8,"Nov"
"2398","PLT - Planton",19.5117108,-99.1977553,2014-11-05,2014-11-05 09:12:00,"Wed",9,"Nov"
"2399","MCH - Marcha",19.3922135957664,-99.0591931825256,2014-11-05,2014-11-05 09:29:00,"Wed",9,"Nov"
"2400","PLT - Planton",19.4108808648162,-99.1808794778014,2014-11-05,2014-11-05 10:03:00,"Wed",10,"Nov"
"2401","PLT - Planton",19.4122694,-99.191522,2014-11-05,2014-11-05 10:21:00,"Wed",10,"Nov"
"2402","MCH - Marcha",19.3630009349993,-99.1892595183464,2014-11-05,2014-11-05 10:52:00,"Wed",10,"Nov"
"2403","MCH - Marcha",19.4298789667374,-99.161631092218,2014-11-05,2014-11-05 11:15:00,"Wed",11,"Nov"
"2404","PLT - Planton",19.3673108925455,-99.1720576141861,2014-11-05,2014-11-05 11:32:00,"Wed",11,"Nov"
"2405","MCH - Marcha",19.3376703,-99.1903271,2014-11-05,2014-11-05 12:04:00,"Wed",12,"Nov"
"2406","PLT - Planton",19.4331526903949,-99.157381311206,2014-11-05,2014-11-05 12:29:00,"Wed",12,"Nov"
"2407","MCH - Marcha",19.4337699813458,-99.1383313627044,2014-11-05,2014-11-05 12:41:00,"Wed",12,"Nov"
"2408","PLT - Planton",19.2998941927346,-99.1037140962036,2014-11-05,2014-11-05 12:59:00,"Wed",12,"Nov"
"2409","PLT - Planton",19.3030601,-99.1859085,2014-11-05,2014-11-05 13:18:00,"Wed",13,"Nov"
"2410","PLT - Planton",19.4348927360964,-99.1442322994529,2014-11-05,2014-11-05 13:52:00,"Wed",13,"Nov"
"2411","MCH - Marcha",19.4381799,-99.1458935,2014-11-05,2014-11-05 14:26:00,"Wed",14,"Nov"
"2412","MCH - Marcha",19.4078842,-99.1840778,2014-11-05,2014-11-05 15:05:00,"Wed",15,"Nov"
"2413","MCH - Marcha",19.4266596523695,-99.1971601912628,2014-11-05,2014-11-05 15:19:00,"Wed",15,"Nov"
"2414","PLT - Planton",19.4326504790192,-99.1508992611687,2014-11-05,2014-11-05 15:31:00,"Wed",15,"Nov"
"2415","MCH - Marcha",19.431963,-99.1343966,2014-11-05,2014-11-05 15:53:00,"Wed",15,"Nov"
"2416","MCH - Marcha",19.4239597875973,-99.1623454996308,2014-11-05,2014-11-05 16:44:00,"Wed",16,"Nov"
"2417","PLT - Planton",19.423063844315,-99.1758922826172,2014-11-05,2014-11-05 16:53:00,"Wed",16,"Nov"
"2418","MCH - Marcha",19.426897880103,-99.1419460822784,2014-11-05,2014-11-05 16:57:00,"Wed",16,"Nov"
"2419","PLT - Planton",19.2891573924625,-99.0096113710777,2014-11-05,2014-11-05 17:20:00,"Wed",17,"Nov"
"2420","MCH - Marcha",19.3009783,-99.1473908,2014-11-05,2014-11-05 17:44:00,"Wed",17,"Nov"
"2421","PLT - Planton",19.3506109851522,-99.1561064594898,2014-11-06,2014-11-06 08:24:00,"Thurs",8,"Nov"
"2422","PLT - Planton",19.4270044,-99.143896625552,2014-11-06,2014-11-06 08:31:00,"Thurs",8,"Nov"
"2423","PLT - Planton",19.3907602380405,-99.1460766710903,2014-11-06,2014-11-06 08:41:00,"Thurs",8,"Nov"
"2424","MCH - Marcha",19.3545552740212,-99.1494259426331,2014-11-06,2014-11-06 09:09:00,"Thurs",9,"Nov"
"2425","PLT - Planton",19.4301984,-99.1618074,2014-11-06,2014-11-06 09:31:00,"Thurs",9,"Nov"
"2426","PLT - Planton",19.43656,-99.13789,2014-11-06,2014-11-06 09:38:00,"Thurs",9,"Nov"
"2427","PLT - Planton",19.4321071360844,-99.1333858134918,2014-11-06,2014-11-06 09:41:00,"Thurs",9,"Nov"
"2428","MCH - Marcha",19.3860981152546,-99.0603356839919,2014-11-06,2014-11-06 09:43:00,"Thurs",9,"Nov"
"2429","PLT - Planton",19.432017691828,-99.1172914788208,2014-11-06,2014-11-06 10:15:00,"Thurs",10,"Nov"
"2430","MCH - Marcha",19.430666890173,-99.1597589103256,2014-11-06,2014-11-06 10:39:00,"Thurs",10,"Nov"
"2431","MCH - Marcha",19.4272646,-99.1661569,2014-11-06,2014-11-06 10:56:00,"Thurs",10,"Nov"
"2432","PLT - Planton",19.3710476857411,-99.1611830652596,2014-11-06,2014-11-06 11:18:00,"Thurs",11,"Nov"
"2433","PLT - Planton",19.433597223565,-99.1531284896408,2014-11-06,2014-11-06 11:56:00,"Thurs",11,"Nov"
"2434","MCH - Marcha",19.4307272,-99.1598265,2014-11-06,2014-11-06 12:00:00,"Thurs",12,"Nov"
"2435","MCH - Marcha",19.4340908846579,-99.1351138977429,2014-11-06,2014-11-06 12:07:00,"Thurs",12,"Nov"
"2436","PLT - Planton",19.4365529169619,-99.1378740199558,2014-11-06,2014-11-06 12:13:00,"Thurs",12,"Nov"
"2437","PLT - Planton",19.3214338703245,-99.2205542591187,2014-11-06,2014-11-06 12:35:00,"Thurs",12,"Nov"
"2438","PLT - Planton",19.4320464299771,-99.1337076785736,2014-11-06,2014-11-06 12:39:00,"Thurs",12,"Nov"
"2439","PLT - Planton",19.3214767521001,-99.2203635866775,2014-11-06,2014-11-06 13:12:00,"Thurs",13,"Nov"
"2440","MCH - Marcha",19.4356849497525,-99.1380606890202,2014-11-06,2014-11-06 13:32:00,"Thurs",13,"Nov"
"2441","PLT - Planton",19.4154273,-99.1796008,2014-11-06,2014-11-06 14:28:00,"Thurs",14,"Nov"
"2442","PLT - Planton",19.4154247882515,-99.1795969139299,2014-11-06,2014-11-06 14:31:00,"Thurs",14,"Nov"
"2443","MCH - Marcha",19.38955341036,-99.0597545021721,2014-11-06,2014-11-06 16:29:00,"Thurs",16,"Nov"
"2444","MCH - Marcha",19.303670943952,-99.0580289344375,2014-11-06,2014-11-06 17:05:00,"Thurs",17,"Nov"
"2445","MCH - Marcha",19.3102401,-99.0502201,2014-11-06,2014-11-06 17:18:00,"Thurs",17,"Nov"
"2446","PLT - Planton",19.50173,-99.20477,2014-11-06,2014-11-06 17:22:00,"Thurs",17,"Nov"
"2447","PLT - Planton",19.3449224456527,-99.1665092566612,2014-11-06,2014-11-06 18:53:00,"Thurs",18,"Nov"
"2448","MCH - Marcha",19.3471477668874,-99.1805328310967,2014-11-06,2014-11-06 19:08:00,"Thurs",19,"Nov"
"2449","MCH - Marcha",19.3463308,-99.1808043,2014-11-06,2014-11-06 19:32:00,"Thurs",19,"Nov"
"2450","MCH - Marcha",19.3375568,-99.184461,2014-11-06,2014-11-06 19:52:00,"Thurs",19,"Nov"
"2451","MCH - Marcha",19.33666,-99.19023,2014-11-06,2014-11-06 19:57:00,"Thurs",19,"Nov"
"2452","PLT - Planton",19.4428889,-99.1256855,2014-11-06,2014-11-06 20:07:00,"Thurs",20,"Nov"
"2453","PLT - Planton",19.3383317,-99.1903978,2014-11-06,2014-11-06 20:13:00,"Thurs",20,"Nov"
"2454","PLT - Planton",19.3785282321689,-99.2485810168244,2014-11-07,2014-11-07 08:14:00,"Fri",8,"Nov"
"2455","MCH - Marcha",19.3845878,-99.2288746,2014-11-07,2014-11-07 08:57:00,"Fri",8,"Nov"
"2456","PLT - Planton",19.3801653420236,-99.1650265245369,2014-11-07,2014-11-07 09:11:00,"Fri",9,"Nov"
"2457","MCH - Marcha",19.3907028984026,-99.0594773771072,2014-11-07,2014-11-07 09:45:00,"Fri",9,"Nov"
"2458","MCH - Marcha",19.3532433,-99.0597341,2014-11-07,2014-11-07 10:54:00,"Fri",10,"Nov"
"2459","PLT - Planton",19.4361004723948,-99.1405708519837,2014-11-07,2014-11-07 11:26:00,"Fri",11,"Nov"
"2460","PLT - Planton",19.4014905251314,-99.2018905187072,2014-11-07,2014-11-07 12:36:00,"Fri",12,"Nov"
"2461","PLT - Planton",19.4035599678278,-99.1947397494735,2014-11-07,2014-11-07 12:42:00,"Fri",12,"Nov"
"2462","PLT - Planton",19.283386804332,-99.1646078223984,2014-11-07,2014-11-07 13:25:00,"Fri",13,"Nov"
"2463","PLT - Planton",19.3092179192219,-99.1657102175216,2014-11-07,2014-11-07 14:49:00,"Fri",14,"Nov"
"2464","PLT - Planton",19.28935,-99.01077,2014-11-07,2014-11-07 15:36:00,"Fri",15,"Nov"
"2465","PLT - Planton",19.3228427557692,-99.1883929195572,2014-11-07,2014-11-07 15:48:00,"Fri",15,"Nov"
"2466","MCH - Marcha",19.29468720759,-99.0195639003742,2014-11-07,2014-11-07 15:53:00,"Fri",15,"Nov"
"2467","MCH - Marcha",19.3137037,-99.0698469,2014-11-07,2014-11-07 16:27:00,"Fri",16,"Nov"
"2468","PLT - Planton",19.2998131855767,-99.103876369849,2014-11-07,2014-11-07 16:30:00,"Fri",16,"Nov"
"2469","MCH - Marcha",19.3058222,-99.0640892,2014-11-07,2014-11-07 17:12:00,"Fri",17,"Nov"
"2470","MCH - Marcha",19.3506157864204,-99.0738760769241,2014-11-07,2014-11-07 17:25:00,"Fri",17,"Nov"
"2471","PLT - Planton",19.5018517612376,-99.2047968168224,2014-11-07,2014-11-07 17:51:00,"Fri",17,"Nov"
"2472","PLT - Planton",19.3873227,-99.0601224,2014-11-07,2014-11-07 18:22:00,"Fri",18,"Nov"
"2473","PLT - Planton",19.4270054800255,-99.1676580158745,2014-11-07,2014-11-07 21:41:00,"Fri",21,"Nov"
"2474","MCH - Marcha",19.42813,-99.16494,2014-11-07,2014-11-07 22:20:00,"Fri",22,"Nov"
"2475","MCH - Marcha",19.410484,-99.0653748,2014-11-08,2014-11-08 08:13:00,"Sat",8,"Nov"
"2476","MCH - Marcha",19.3781517500331,-99.1011172677063,2014-11-08,2014-11-08 08:24:00,"Sat",8,"Nov"
"2477","PLT - Planton",19.4230492936842,-99.1757716981446,2014-11-08,2014-11-08 13:12:00,"Sat",13,"Nov"
"2478","PLT - Planton",19.4230745892993,-99.1757609693085,2014-11-08,2014-11-08 16:26:00,"Sat",16,"Nov"
"2479","MCH - Marcha",19.4239429407532,-99.1804902622352,2014-11-08,2014-11-08 16:35:00,"Sat",16,"Nov"
"2480","PLT - Planton",19.4326054311913,-99.1332101288014,2014-11-08,2014-11-08 17:37:00,"Sat",17,"Nov"
"2481","MCH - Marcha",19.4368545891498,-99.1439723183852,2014-11-08,2014-11-08 18:31:00,"Sat",18,"Nov"
"2482","MCH - Marcha",19.4338938299618,-99.1534599544144,2014-11-08,2014-11-08 18:44:00,"Sat",18,"Nov"
"2483","PLT - Planton",19.4302002072514,-99.1618114707743,2014-11-08,2014-11-08 19:09:00,"Sat",19,"Nov"
"2484","MCH - Marcha",19.4338640078741,-99.1535455966812,2014-11-08,2014-11-08 20:13:00,"Sat",20,"Nov"
